artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Antonio Chacón,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 2: El Papa del Cante",2001,4ZGTKEqA2crOKbWv9sz1fl,"Antonio Chacón (1869–1929) was a Spanish flamenco singer (cantaor). <a href=""https://www.last.fm/music/+noredirect/Antonio+Chac%C3%B3n"">Read more on Last.fm</a>",1089,6661,Juanito Varea,Tomás Pavón,Manuel Torre
Niño gloria,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 20: Sabor Gitano de Jerez",2001,7twEdBIMIgDWHQ1GEPE26V," <a href=""https://www.last.fm/music/Ni%C3%B1o+Gloria"">Read more on Last.fm</a>",57,249,Niño De León,Cojo de Málaga,Diego Clavel
Manuel Centeno,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 25: El Cante Con Poderío",2001,1udpLLn5hjP48n9AQxZFHX," <a href=""https://www.last.fm/music/Manuel+Centeno"">Read more on Last.fm</a>",222,832,Pepita Caballero,Rosalía de Triana,La Piriñaca de Jerez
Various Artists,flamenco,album,FlamencoPassion. Por Rumbas,2001,0aZ82IMC6KLlvBexbnbpQV,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Manuel Torres,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 11: El Genio de la Seguiriya Gitana",2001,5NysUNn8BRA9SI7dco1Nxq," <a href=""https://www.last.fm/music/+noredirect/Manuel+Torres"">Read more on Last.fm</a>",158,780,Tomás Pavón,Juan Talega,Antonio Chacón
Pepe Pinto,flamenco,album,"Grandes Clasicos del Cante Flamenco, Vol. 10: El Caballero del Cante",2001,0VaTneaaB6je3BOiuRVbia,"José Torres Garzón, conocido artísticamente como Pepe Pinto (Sevilla, 1903-ibídem, 6 de noviembre de 1969), fue un cantaor de flamenco español, casado con la también cantaora La Niña de los Peines. José Torres Garzón, artistically known as Pepe Pinto (Sevilla, 1903 - ibídem, 6th of November of 1969) was a spanish flamenco cantaor. Was married to also flamenco cantaora artist La Niña de los Peines. <a href=""https://www.last.fm/music/Pepe+Pinto"">Read more on Last.fm</a>",3508,18290,Tomás Pavón,Gracia de Triana,Pepe Marchena
Niño De Medina,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 17: El Valor de Lo Antiguo",2001,0NDeNbqkErrcAMSaGkNV1Q," <a href=""https://www.last.fm/music/Ni%C3%B1o+de+Medina"">Read more on Last.fm</a>",52,128,La Niña De La Puebla,Antonio Chacón,Rafael Romero
Ramón Ruíz,flamenco,album,Flamenco Havana,2001,6WjtDdyLDkexkpEBeEYOZG," <a href=""https://www.last.fm/music/Ram%C3%B3n+Ru%C3%ADz"">Read more on Last.fm</a>",122,753,Carol Dawn Reinhart,Hans <nielsen,Jan Swerts
Various Artists,flamenco,album,"Best of Flamenco Jazz, Vol. 2",2001,4YSimOVPnfeFkwkBdelVpi,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Grupo Jose Galvan,flamenco,album,Baile Flamenco Vol II. Nivel Medio,2001,479zh2MmVQOvYLlspRmAuw," <a href=""https://www.last.fm/music/Grupo+Jose+Galvan"">Read more on Last.fm</a>",30,218,Jose Galvan,Sólo Compás Flamenco,Javier Barón
Calixto Sánchez,flamenco,album,Antonio Machado. Retrato Flamenco,2001,26f8TWjWvoEJl2wTQGd6eS," <a href=""https://www.last.fm/music/Calixto+S%C3%A1nchez"">Read more on Last.fm</a>",265,1702,Antonio Mairena,José Menese,Miguel Poveda
Chuscales,flamenco,album,Midnight In Madrid (The Pulse Of New Flamenco),2001,0mAkneScoL3SFooWYnAXPE,"In Caló, the language of the Spanish Gypsies, Chusco means the crunchy end of a loaf of bread. Chuscales, or Chusco for short, refers to a person who is a ""guitar-cruncher."" José Luis Valle Fajardo, better known as Chuscales, is a guitarist with consummate skill and deep understanding. A native of Antequera, Spain, Chuscales grew up in the tradition of the Gypsies in a family well known for its professional musicians and dancers. His grandmother was among those who lived in the caves of Sacromonte, one of the legendary cradles of flamenco. <a href=""https://www.last.fm/music/Chuscales"">Read more on Last.fm</a>",12910,47413,Oscar Lopez,Behzad,NOVAMENCO
Jose Galvan,flamenco,album,"La Noche Flamenca (En Directo desde el Tablao Flamenco de ""Sólo Compás"")",2001,2WKtO8tia6TM4P5A5N4VN2," <a href=""https://www.last.fm/music/Jose+Galvan"">Read more on Last.fm</a>",685,5536,Miguel Poveda,Chano Lobato,Carmen Linares
Vicente El Granaíno,flamenco,album,El Flamenco Antiguo Y Los Poetas De Granada - Un Homenaje,2001,46jOIRgNNmUjguDcBs0WIv," <a href=""https://www.last.fm/music/Vicente+el+Grana%C3%ADno"">Read more on Last.fm</a>",70,173,Andrés Batista,Niño Ricardo,PAQUITO SIMÓN
Various Artists,flamenco,album,Baile Flamenco (sin Baile) [Nivel Medio] [Vol. 2] [2ª Parte],2001,57ViPdxwRvV84ZMPHZXnT6,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,Rap Kañí (Del Flamenco al Rap y del Rap al Flamenco!),2001,49hQOeWhyQqNP2dJjoLwNQ,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Flamenco's,flamenco,album,Flamenco Live!,2001,6mAnqwSsIqucZUJkAvI9oV," <a href=""https://www.last.fm/music/Flamenco%27s"">Read more on Last.fm</a>",32,65,,,
Flamenco Flamboyan,flamenco,album,Flamenco Flamboyan,2001,3GC63JwmQp92BNKZwmHQCh," <a href=""https://www.last.fm/music/Flamenco+Flamboyan"">Read more on Last.fm</a>",62,856,Chanela,El Mondao,"Alhama, Los"
Jesus Heredia,flamenco,album,Flamenco Puro,2001,555bx6HcHfk85s1qhJOgqO," <a href=""https://www.last.fm/music/Jesus+Heredia"">Read more on Last.fm</a>",310,806,Jose Galan,Placido Gonzalez,Jose De La Tomasa
Various Artists,flamenco,album,FlamencoPassion. Por Bulerías,2001,1mlwPGkwa9KowR3QTL7HeK,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Paola Gullì,flamenco,album,Flamenco D'amore,2001,1MsuVX0yGSUEfO5RJHgfzS," <a href=""https://www.last.fm/music/Paola+Gull%C3%AC"">Read more on Last.fm</a>",9,18,,,
Various Artists,flamenco,album,FlamencoPassion. Por Soleá,2001,16f4s43O6MNMfziU6ClTEP,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Los Paquitos,flamenco,album,Flamencos,2001,1Lno7sQuA9wCrF4cKgYg2F," <a href=""https://www.last.fm/music/Los+Paquitos"">Read more on Last.fm</a>",384,1468,Captain Matchbox Whoopee Band,Forest Tate Fraser,Сентябрь
Manuel El Chachi Lopez-Ruiz,flamenco,album,Manuel El Chachi Lopez-Ruiz: Gypsy Rumba Flamenco,2001,24dVmdybMczU8CmAmCDJ8E," <a href=""https://www.last.fm/music/Manuel+El+Chachi+Lopez-Ruiz"">Read more on Last.fm</a>",3,4,,,
Juanito Valderrama,flamenco,album,Don Juan (El Recital de la Unión - Agosto 2000),2001,1Y3AFLW1zNhuYz6V9tyLyy," Juan Valderrama Blanca (May 24, 1916 – April 12, 2004) was a Spanish flamenco and folk singer. Although he was known for singing copla, he always claimed to be a flamenco singer. Born in Torredelcampo, Juanito's recording career began in 1935 and lasted more than 60 years. Among his most famous songs is ""El emigrante (song)"", written in 1949, a ballad for the millions of displaced Spaniards who fled the country in the years after the Spanish Civil War. In 1960 he appeared in the film of the same name. <a href=""https://www.last.fm/music/Juanito+Valderrama"">Read more on Last.fm</a>",17708,72429,Rafael Farina,Antonio Molina,Juanita Reina
Maestros del Flamenco,flamenco,album,Villancicos Flamencos Vol.2,2001,2306gfDipWZEvn4kqCxggS," <a href=""https://www.last.fm/music/Maestros+del+Flamenco"">Read more on Last.fm</a>",7,11,,,
Maestros del Flamenco,flamenco,album,Villancicos Flamencos Vol.1,2001,3lfHXugodzH4ivTI9fHlGl," <a href=""https://www.last.fm/music/Maestros+del+Flamenco"">Read more on Last.fm</a>",7,11,,,
"José Miguel Vizcaya ""El Chiqui""",flamenco,album,Cornellà Flamenco,2001,6hD0Mk2EvMLjSFg69zwFa3," <a href=""https://www.last.fm/music/Jos%C3%A9+Miguel+Vizcaya+%22El+Chiqui%22"">Read more on Last.fm</a>",4,17,,,
Various Artists,flamenco,album,"Villancicos Flamencos - Grabaciones de Discos Pizarra año 1930-50, Vol. 3",2001,0PMxQMStgZlSMbolpAMneZ,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,Baile Flamenco (sin Baile) [Nivel Básico-Medio] [Vol. 1] [ 2ª Parte],2001,7uYsF3UbjWj87yJw2R0HkW,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,Baile Flamenco (con Baile) [Nivel Medio] [Vol. 2] [1ª Parte],2001,7IS8BAsFnkAdSeuh6ZS55l,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,Villancicos Flamencos,2001,5SeOBP8eORuouvxRY1NCeg,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,Baile Flamenco (sin Baile) [Niveles Medios y Medios Altos] [Vol. 3] [2ª Parte],2001,7592PY8RhqbjpNz11br2ya,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Grupo Jose Galvan,flamenco,album,Baile Flamenco Vol III. Nivel Medio-Alto,2001,7n4exCid5AjTddmO9J89HN," <a href=""https://www.last.fm/music/Grupo+Jose+Galvan"">Read more on Last.fm</a>",30,218,Jose Galvan,Sólo Compás Flamenco,Javier Barón
Various Artists,flamenco,album,"Villancicos Flamencos - Grabaciones de Discos Pizarra año 1930-50, Vol. 2",2001,5GDrM1KdSlfYRVk1RPyrKG,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Voyager Series,flamenco,album,Passionate Flamenco,2001,5hP07FyjRVbJTnoCGr2hPU," <a href=""https://www.last.fm/music/Voyager+Series"">Read more on Last.fm</a>",2088,11368,World Music,Gizira Band,Binodkumar Rai & Nepali Group
