artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Cologne Chamber Orchestra,orchestra,track,"Suite a fur Blockflote, Streicher und Generalbass: Air a l'Italien",2001,0f3b8WF5ZtveBrhIjkefpW,"The Cologne Chamber Orchestra (German: Kölner Kammerorchester) is Germany’s oldest chamber orchestra, founded in 1923 on the initiative of conductor Hermann Abendroth. Its inaugural concert took place on 30 November 1923 in the new Kunstvereinsgebäude am Friesenplatz in Cologne, conducted by Gustav Classens—then a student of Abendroth—marking the beginning of a century‑long commitment to what came to be known as “werkgerechte” (work‑faithful) interpretation. <a href=""https://www.last.fm/music/Cologne+Chamber+Orchestra"">Read more on Last.fm</a>",45132,326653,Chiyan Wong,Ignaz Friedman,William Boyce
Electric Light Orchestra,orchestra,track,Moment In Paradise,2001,4WdqAJ3se8LaO5NMD6eFbx,"The Electric Light Orchestra, or ELO, was an English symphonic rock band which formed in Birmingham, Warwickshire in 1970. The band was formed by Jeff Lynne (vocals, guitar, multiple instruments), Roy Wood (multiple instruments, vocals), Richard Tandy (keyboards, vocals) and Bev Bevan (drums). Lynne, Wood and Bevan were former members of the psychedelic rock band The Move. The band's lineup would fluctuate throughout its original incarnation, although Lynne, Tandy and Bevan would remain constant members. <a href=""https://www.last.fm/music/Electric+Light+Orchestra"">Read more on Last.fm</a>",2669035,64801579,Jeff Lynne,Supertramp,Traveling Wilburys
Harry Gregson-Williams,orchestra,track,"Beirut, A War Zone - Original Motion Picture Soundtrack",2001,6siqmhh4BUTg9jeIDnOmpC,"Harry Gregson-Williams (born 13 December 1961) is an English composer, orchestrator, conductor, and music producer. He has regularly written for video games, television and films, such as the Metal Gear series, Spy Game, Phone Booth, Man on Fire, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe, Déjà Vu, X-Men Origins: Wolverine, The Martian, and the Shrek franchise. He is the older brother of composer Rupert Gregson-Williams. Gregson-Williams won a musical scholarship to St John's College School <a href=""https://www.last.fm/music/Harry+Gregson-Williams"">Read more on Last.fm</a>",712502,14565723,日比野則彦,James Horner,James Newton Howard
Hans Zimmer,orchestra,track,Main Theme [True Romance],2001,036ySq8xdWFLxAwWWzBjXp,"Hans Florian Zimmer (born 12 September 1957) is a German film score composer and record producer. Since the 1980s, he has composed music for over 150 films. His works include The Lion King, for which he won the Academy Award for Best Original Score in 1995, the Pirates of the Caribbean series, The Thin Red Line, Gladiator, The Last Samurai, and The Dark Knight Trilogy. Zimmer spent the early part of his career in the United Kingdom before moving to the United States. <a href=""https://www.last.fm/music/Hans+Zimmer"">Read more on Last.fm</a>",2426895,126090296,Hans Zimmer & James Newton Howard,Ludwig Göransson,James Horner
Richard Wagner,orchestra,track,"Wagner: Tannhäuser, Act 2: ""O Himmel! Laß dich jetzt erflehen!"" (Wolfram, Tannhäuser)",2001,0JEv8WhYhqOUkjJjkbugM9,"Wilhelm Richard Wagner (22 May 1813 – 13 February 1883) was a German composer, theatre director, polemicist, and conductor who is chiefly known for his operas (or, as some of his later works were later known, ""music dramas""). Unlike most opera composers, Wagner wrote both the libretto and the music for each of his stage works. Initially establishing his reputation as a composer of works in the romantic vein of Carl Maria von Weber and Giacomo Meyerbeer <a href=""https://www.last.fm/music/Richard+Wagner"">Read more on Last.fm</a>",851141,10079704,Giuseppe Verdi,Richard Strauss,Ludwig van Beethoven
Wolfgang Amadeus Mozart,orchestra,track,"Concerto for Flute and Harp in C Major, K. 299: III. Rondo",2001,0aqMOGnR53xq4mtA0d9EYm,"Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a prolific and influential composer of the Classical period. For many, Mozart is the greatest of all composers. The playful, mercurial genius, who died at 35, left over 600 works (including 41 symphonies, 27 piano concertos, 22 operas, numerous Mass settings, chamber music, piano sonatas, and songs), which reveal one of the most prodigious talents ever known in music. Classical in style <a href=""https://www.last.fm/music/Wolfgang+Amadeus+Mozart"">Read more on Last.fm</a>",2417021,69063685,Ludwig van Beethoven,Johann Sebastian Bach,Franz Schubert
Richard Wagner,orchestra,track,"Wagner: Tannhäuser, Act 2: ""Blick ich umher in diesem edlen Kreise"" (Wolfram, Ritter und Edelfrauen)",2001,3iupOIe8LsJ2vZl2i90iQh,"Wilhelm Richard Wagner (22 May 1813 – 13 February 1883) was a German composer, theatre director, polemicist, and conductor who is chiefly known for his operas (or, as some of his later works were later known, ""music dramas""). Unlike most opera composers, Wagner wrote both the libretto and the music for each of his stage works. Initially establishing his reputation as a composer of works in the romantic vein of Carl Maria von Weber and Giacomo Meyerbeer <a href=""https://www.last.fm/music/Richard+Wagner"">Read more on Last.fm</a>",851141,10079704,Giuseppe Verdi,Richard Strauss,Ludwig van Beethoven
Richard Wagner,orchestra,track,"Wagner: Tannhäuser, Act 3: ""Allmächt'ge Jungfrau! Hör mein Flechen!"" (Elisabeth, Wolfram)",2001,09MrJj4btEpJofZSMlbmP9,"Wilhelm Richard Wagner (22 May 1813 – 13 February 1883) was a German composer, theatre director, polemicist, and conductor who is chiefly known for his operas (or, as some of his later works were later known, ""music dramas""). Unlike most opera composers, Wagner wrote both the libretto and the music for each of his stage works. Initially establishing his reputation as a composer of works in the romantic vein of Carl Maria von Weber and Giacomo Meyerbeer <a href=""https://www.last.fm/music/Richard+Wagner"">Read more on Last.fm</a>",851141,10079704,Giuseppe Verdi,Richard Strauss,Ludwig van Beethoven
Richard Wagner,orchestra,track,"Wagner: Tannhäuser, Act 2: ""Den Bronnen, den uns Wolfram nannte"" (Walther, Ritter, Edelfrauen)",2001,2ROIKubK69bsDdAaDbx7BN,"Wilhelm Richard Wagner (22 May 1813 – 13 February 1883) was a German composer, theatre director, polemicist, and conductor who is chiefly known for his operas (or, as some of his later works were later known, ""music dramas""). Unlike most opera composers, Wagner wrote both the libretto and the music for each of his stage works. Initially establishing his reputation as a composer of works in the romantic vein of Carl Maria von Weber and Giacomo Meyerbeer <a href=""https://www.last.fm/music/Richard+Wagner"">Read more on Last.fm</a>",851141,10079704,Giuseppe Verdi,Richard Strauss,Ludwig van Beethoven
Richard Wagner,orchestra,track,"Wagner: Tannhäuser, Act 3: ""Wie Todesahnung, Dämmrung deckt die Lande"" (Wolfram)",2001,63qUip0rqGELVWV8kb0T4U,"Wilhelm Richard Wagner (22 May 1813 – 13 February 1883) was a German composer, theatre director, polemicist, and conductor who is chiefly known for his operas (or, as some of his later works were later known, ""music dramas""). Unlike most opera composers, Wagner wrote both the libretto and the music for each of his stage works. Initially establishing his reputation as a composer of works in the romantic vein of Carl Maria von Weber and Giacomo Meyerbeer <a href=""https://www.last.fm/music/Richard+Wagner"">Read more on Last.fm</a>",851141,10079704,Giuseppe Verdi,Richard Strauss,Ludwig van Beethoven
Edward Elgar,orchestra,track,"Sospiri, Op. 70",2001,3SoHDdalRq0vNTSOD71UxQ,"Sir Edward William Elgar, 1st Baronet, OM, GCVO (2 June 1857 – 23 February 1934) was an English composer. Several of his first major orchestral works, including the Enigma Variations and the Pomp and Circumstance Marches, were greeted with acclaim. He also composed oratorios, chamber music, symphonies, instrumental concertos, and songs. He was appointed Master of the King's Music in 1924. <a href=""https://www.last.fm/music/+noredirect/Edward+Elgar"">Read more on Last.fm</a>",328543,2470467,Gustav Mahler,Antonín Dvořák,Johannes Brahms
Johann Sebastian Bach,orchestra,track,"Violin Concerto in A Minor, BWV 1041: I. -",2001,7a5QaeCaeWeHJU78HKmEht,"Johann Sebastian Bach (31 March 1685 – 28 July 1750) was a German composer and musician of the late Baroque period. He composed a wide range of music across various instruments and forms, including orchestral works such as the Brandenburg Concertos; solo instrumental pieces like the cello suites and the sonatas and partitas for solo violin; keyboard compositions including the Goldberg Variations and The Well-Tempered Clavier; organ works such as <a href=""https://www.last.fm/music/Johann+Sebastian+Bach"">Read more on Last.fm</a>",2409686,93303532,Ludwig van Beethoven,Wolfgang Amadeus Mozart,Georg Friedrich Händel
Hector Berlioz,orchestra,track,"Les Troyens, Op. 29, H 133, Act V: No. 38. ""Vallon sonore""",2001,1inCGcskZI0yUF82Zer4Gc,"Louis Hector Berlioz (born 11 December 1803; died 8 March 1869) was a French Romantic composer best known for the Symphonie fantastique, first performed in 1830, and for his Requiem - Grande messe des morts - of 1837, with its tremendous resources that include four antiphonal brass choirs. Berlioz was born in France at La Côte-Saint-André in the département of Isère, between Lyon and Grenoble. His father was a physician, and young Hector was sent to Paris to study medicine at the age of eighteen. <a href=""https://www.last.fm/music/Hector+Berlioz"">Read more on Last.fm</a>",442854,2597299,Camille Saint-Saëns,Richard Strauss,Gustav Mahler
Karl Jenkins,orchestra,track,The Armed Man - A Mass For Peace: III. Kyrie,2001,5NiWkDJNY1v6akaWhYIaaK,"Karl Jenkins (b. 17 february 1944) is a Welsh musician and composer Jenkins was born in Penclawdd, Gower, Wales. After attending the University of Wales, Cardiff, he began postgraduate studies at the Royal Academy of Music, London. It was in jazz that he initially made his mark. In the days of Jazz Polls he was a prolific poll winner, playing at Ronnie Scott’s club before co-forming Nucleus, which won first prize at the Montreux Jazz Festival. <a href=""https://www.last.fm/music/Karl+Jenkins"">Read more on Last.fm</a>",367160,2831853,Adiemus,David Arkenstone,Gregorian
Harry Gregson-Williams,orchestra,track,Operation Dinner Out - Original Motion Picture Soundtrack,2001,4pxFK1l9NtxzTrfWGnbrEI,"Harry Gregson-Williams (born 13 December 1961) is an English composer, orchestrator, conductor, and music producer. He has regularly written for video games, television and films, such as the Metal Gear series, Spy Game, Phone Booth, Man on Fire, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe, Déjà Vu, X-Men Origins: Wolverine, The Martian, and the Shrek franchise. He is the older brother of composer Rupert Gregson-Williams. Gregson-Williams won a musical scholarship to St John's College School <a href=""https://www.last.fm/music/Harry+Gregson-Williams"">Read more on Last.fm</a>",712502,14565723,日比野則彦,James Horner,James Newton Howard
Christoph Willibald Gluck,orchestra,track,"Orfeo ed Euridice: Act I, Scene 1, Coro: Ah! Se intorno a quest'urna funesta",2001,1gvZcdgcAVaz5tNM8T1Szx,"Christoph Willibald (von) Gluck (2 July 1714 - 15 November 1787) was a German composer, one of the most important opera composers of the Classical music era, particularly remembered for Orfeo ed Euridice. Gluck's operatic reforms, eliminating all that was undramatic, were a turning point in the history of the medium. Gluck's musical legacy was around 35 complete operas, together with numerous ballets and instrumental works. His reforms influenced Wolfgang Amadeus Mozart, particularly his opera Idomeneo (1781). <a href=""https://www.last.fm/music/Christoph+Willibald+Gluck"">Read more on Last.fm</a>",390506,1982921,Gaetano Donizetti,Giuseppe Verdi,Vincenzo Bellini
Jools Holland,orchestra,track,I Put a Spell on You,2001,7tH23Db7LJCwk3kMqcEPqo,"Julian Miles Holland (born 24 January 1958) is a British pianist, bandleader ( Jools Holland & His Rhythm & Blues Orchestra ), television presenter, architectural eccentric and pop music enthusiast. He was also a founding member of the highly acclaimed and successful band Squeeze. <a href=""https://www.last.fm/music/Jools+Holland"">Read more on Last.fm</a>",85407,780163,Jools Holland & His Rhythm & Blues Orchestra,Jamie Cullum,The Blues Brothers
Louis Armstrong,orchestra,track,On The Sunny Side Of The Street - Part 2,2001,6iWb8i6MofGuwFP033R5lC,"Louis Armstrong (August 4, 1901 - July 6, 1971) nicknamed Satchmo or Pops, was an American jazz trumpeter and singer from New Orleans, Louisiana. Coming to prominence in the 1920s as an inventive trumpet and cornet player, Armstrong was a foundational influence in jazz, shifting the focus of the music from collective improvisation to solo performance. With his instantly-recognizable gravelly voice, Armstrong was also an influential singer, demonstrating great dexterity as an improviser <a href=""https://www.last.fm/music/Louis+Armstrong"">Read more on Last.fm</a>",2710520,39418797,Ella Fitzgerald,Duke Ellington,Ella Fitzgerald & Louis Armstrong
